Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17458:1985,X 2 CrNiMoN 17 13 3,1.4429,---,0.030,---,---,---,0.025,16.5-18.5,11.5-14.5,2.5-3.0,N 0.14-0.22
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-217:1987,TU Z 2 CND 17 12 AZ,---,---,0.030,2.00,1.00,0.040,0.030,16.00-18.00,11.00-13.50,2.00-2.40,N 0.10-0.20
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X3CrNiMoN17-11,---,---,0.030,2.00,0.75,0.040,0.015,16.0-18.0,10.0-12.0,2.00-2.5,N 0.12-0.20
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X3CrNiMoN17-12,---,---,0.030,2.00,0.75,0.040,0.015,16.0-18.0,11.0-13.0,2.5-3.0,N 0.12-0.20
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP316H,---,S31609,0.04-0.10,2.00,0.75,0.040,0.030,186.0-18.0,11.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP316H,---,S31609,0.04-0.10,2.00,1.00,0.045,0.030,16.0-18.0,10.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP316H,---,S31609,0.04-0.10,2.00,1.00,0.045,0.030,16.0-18.0,11.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 358/A 358M-01,316H,---,S31609,0.04-0.10,2.00,0.75,0.045,0.030,16.0-18.0,10.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 376/A 376M-02a,TP316H,---,S31609,0.04-0.10,2.00,0.75,0.045,0.030,16.0-18.0,11.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS316HTP,---,---,0.04-0.10,2.00,0.75,0.030,0.030,16.00-18.00,11.00-14.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS316HTB,---,---,0.04-0.10,2.00,0.75,0.030,0.030,16.00-18.00,11.00-14.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3467:1988,SUS 316H TF,---,---,0.04-0.10,2.00,0.75,0.030,0.030,16.00-18.00,11.00-14.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-1:1991 AMD 2:1997,316S51,---,---,0.04-0.10,2.00,1.00,0.040,0.030,16.50-18.50,10.50-13.50,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17459:1992,X 6 CrNiMo 17 13,1.4919,---,0.04-0.08,2.0,0.75,0.035,0.015,16.0-18.0,12.0-14.0,2.0-2.5,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-214:1978,Z 6 CND 17-12 B,---,---,0.04-0.08,2.0,1.0,0.035,0.030,16-18,11-14,2.0-3.0,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-II:1975,TS 63,---,---,0.04-0.09,1.00-2.00,0.75,0.045,0.030,16.00-18.00,12.00-14.00,2.00-2.75,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-1:1991 AMD 2:1997,316S52,---,---,0.04-0.10,2.00,1.00,0.040,0.030,16.50-18.50,10.50-13.50,2.00-2.50,B 0.0015-0.006
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17459:1992,X 3 CrNiMoN 17 13,1.4910,---,0.04,2.0,0.75,0.035,0.015,16.0-18.0,12.0-14.0,2.0-2.8,B 0.0015-0.0050; N 0.10-0.18
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS316TiTP,---,---,0.08,2.00,1.00,0.040,0.030,16.00-18.00,10.00-14.00,2.00-3.00,Ti 5 x C min
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS316TiTB,---,---,0.08,2.00,1.00,0.040,0.030,16.00-18.00,10.00-1400,2.00-3.00,Ti 5 x C min
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17457:1985,X 6 CrNiMoTi 17 12 2,1.4571,---,0.08,---,---,---,---,16.5-18.5,10.5-13.5,2.0-2.5,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17458:1985,X 6 CrNiMoTi 17 12 2,1.4571,---,0.08,---,---,---,---,16.5-18.5,10.5-13.5,2.0-2.5,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 28180:1985,X 6 CrNiMoTi 17 12 2,1.4571,---,0.08,---,---,---,---,16.5-18.5,10.5-13.5,2.0-2.5,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 28181:1985,X 6 CrNiMoTi 17 12 2,1.4571,---,0.08,---,---,---,---,16.5-18.5,10.5-13.5,2.0-2.5,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-214:1978,Z 8 CNDT 17-13 B,---,---,0.05-0.10,2.0,1.0,0.035,0.030,16-18,12-15,2.0-3.0,Ti 4 x C to 0.75
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X6CrNiMo17-11-2,---,---,0.060,2.00,0.75,0.040,0.015,16.0-18.0,10.5-12.5,2.00-2.5,Ti 5 (C+N) to 0.70; Ti/C+N to 15
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP317,---,S31700,0.08,2.00,0.75,0.040,0.030,18.0-20.0,11.0-14.0,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP317,---,S31700,0.08,2.00,1.00,0.045,0.030,18.0-20.0,11.0-15.0,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP317,---,S31700,0.08,2.00,1.00,0.045,0.030,18.0-20.0,11.0-14.0,3.0-4.0,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 409/A 409M-01,TP317,---,S31700,0.08,2.00,1.00,0.045,0.030,18.0-20.0,11.0-15.0,3.0-4.0,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS317TP,---,---,0.08,2.00,1.00,0.040,0.030,18.00-20.00,11.00-15.00,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS317TB,---,---,0.08,2.00,1.00,0.040,0.030,18.00-20.00,11.00-15.00,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3468:1994,SUS317,---,---,0.08,2.00,1.00,0.045,0.030,18.00-20.00,11.00-15.00,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP317L,---,S31703,0.035,2.00,0.75,0.040,0.030,18.0-20.0,11.0-15.0,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP317L,---,S31703,0.030,2.00,1.00,0.045,0.030,18.0-20.0,11.0-15.0,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP317L,---,S31703,0.035,2.00,1.00,0.045,0.030,18.0-20.0,11.0-15.0,3.0-4.0,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS317LTP,---,---,0.030,2.00,1.00,0.040,0.030,18.00-20.00,11.00-15.00,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS317LTB,---,---,0.030,2.00,1.00,0.040,0.030,18.00-20.00,11.00-15.00,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3468:1994,SUS317L,---,---,0.030,2.00,1.00,0.045,0.030,18.00-20.00,11.00-15.00,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X3CrNiMo19-15-4,---,---,0.030,2.00,0.75,0.035,0.010,17.5-19.5,14.0-16.0,3.00-4.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-247:1981,TS Z 2 CND 19-15,---,---,0.030,2.00,1.00,0.040,0.030,17.5-19.5,14-16,3.0-4.0,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP321,---,S32100,0.08,2.00,0.75,0.040,0.030,17.0-20.0,9.00-13.0,---,Ti 5 X C-0.60
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP321,---,S32100,0.08,2.00,1.00,0.045,0.030,17.0-19.0,9.00-12.0,---,N 0.10; Ti 5 x (C+N) to 0.70
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP321,---,S32100,0.08,2.00,1.00,0.045,0.030,17.0-19.0,9.0-12.0,---,N 0.10; Ti 5 x C to 0.70
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 358/A 358M-01,321,---,S32100,0.08,2.00,0.75,0.045,0.030,17.0-19.0,9.0-12.0,---,Ti 5 x (C+N) to 0.70; N 0.10
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 376/A 376M-02a,TP321,---,---,0.08,2.00,0.75,0.045,0.030,17.0-19.0,9.00-13.0,---,Ti 5 x C to 0.70
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 409/A 409M-01,TP321,---,S32100,0.08,2.00,1.00,0.045,0.030,17.0-20.0,9.00-12.0,---,Ti 5 x C to 0.70
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS321TP,---,---,0.08,2.00,1.00,0.040,0.030,17.00-19.00,9.00-13.00,---,Ti 5 x C min
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS321TB,---,---,0.08,2.00,1.00,0.040,0.030,17.00-19.00,9.00-13.00,---,Ti 5 x C min
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3467:1988,SUS 321 TF,---,---,0.08,2.00,1.00,0.040,0.030,17.00-19.00,9.00-13.00,---,Ti 5 x C min
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3468:1994,SUS321,---,---,0.08,2.00,1.00,0.045,0.030,17.00-19.00,9.00-13.00,---,Ti 5 x C min
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-1:1991 AMD 2:1997,321S31,---,---,0.080,2.00,1.00,0.040,0.030,17.00-19.00,9.00-12.00,---,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-2:1992 AMD 1:1997,321S31,---,---,0.080,2.00,1.00,0.04,0.03,17.00-19.00,9.00-12.00,---,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17457:1985,X 6 CrNiTi 18 10,1.4541,---,0.08,---,---,---,---,17.0-19.0,9.0-12.0,---,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17458:1985,X 6 CrNiTi 18 10,1.4541,---,0.08,---,---,---,---,17.0-19.0,9.0-12.0,---,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 28180:1985,X 6 CrNiTi 18 10,1.4541,---,0.08,---,---,---,---,17.0-19.0,9.0-12.0,---,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 28181:1985,X 6 CrNiTi 18 10,1.4541,---,0.08,---,---,---,---,17.0-19.0,9.0-12.0,---,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-217:1987,TU Z 6 CNT 18 10,---,---,0.080,2.00,1.00,0.040,0.030,17.00-20.00,9.00-12.00,---,Ti 5 x C to 0.6
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X6CrNiTi18-10,---,---,0.060,2.00,0.75,0.040,0.015,17.0-19.0,9.0-11.0,---,Ti 5 x (C+N) to 0.70; Ti/C+N to 15
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-247:1981,TS Z 6 CNT 18-10,---,---,0.080,2.00,1.00,0.040,0.030,17-20.0,9-12.00,---,Ti 5 x C to 0.6
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-II:1975,TS 53,---,---,0.08,2.00,1.00,0.045,0.030,17.00-19.00,9.00-13.00,---,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-V:1978,TW 53,---,---,0.08,2.00,1.00,0.045,0.030,17.00-19.00,9.00-12.00,---,Ti 5 x C to 0.80
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP321H,---,S32109,0.04-0.10,2.00,0.75,0.040,0.030,17.0-20.0,9.00-13.0,---,Ti 4 X C-0.60
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP321H,---,S32109,0.04-0.10,2.00,1.00,0.045,0.030,17.0-19.0,9.00-12.0,---,N 0.10; Ti 5 x (C+N) to 0.70
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP321H,---,S32109,0.04-0.10,2.00,1.00,0.045,0.030,17.0-19.0,9.0-12.0,---,Ti 5 x C to 0.60
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 376/A 376M-02a,TP321H,---,S32109,0.04-0.10,2.00,0.75,0.040,0.030,17.0-19.0,9.00-13.0,---,Ti 4 x C to 0.70
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS321HTP,---,---,0.04-0.10,2.00,0.75,0.030,0.030,17.00-20.00,9.00-13.00,---,Ti 4 x C to 0.60
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS321HTB,---,---,0.04-0.10,2.00,0.75,0.030,0.030,17.00-20.00,9.00-13.00,---,Ti 4 x C to 0.60
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3467:1988,SUS 321H TF,---,---,0.04-0.10,2.00,0.75,0.030,0.030,17.00-20.00,9.00-13.00,---,Ti 4 x C to 0.60
